year,quarter,t,country,iso3,GDPnomunsa,GDPnomsa,GDPrealunsa,GDPrealsa,empl,empl_source,empl_q,empl_interp,empl_annual,realGDP_empl
2023,3,2023q3,Saudi Arabia,SAU,996833.125,,,,,,,,,
2023,4,2023q4,Saudi Arabia,SAU,1016686,,,,,,,,,
2024,1,2024q1,Saudi Arabia,SAU,1015536,,,,,,,,,
2024,2,2024q2,Saudi Arabia,SAU,1022615,,,,,,,,,
2014,1,2014q1,Senegal,SEN,2274851.45876162,,,2311161.49708468,3638.430968750001,interpolated from annual,,3638.430968750001,,.63520831
2014,2,2014q2,Senegal,SEN,2274753.53365053,,,2426962.55477192,3598.333156250001,interpolated from annual,,3598.333156250001,,.67446858
2014,3,2014q3,Senegal,SEN,2345603.54612873,,,2475324.68654735,3558.235343750001,interpolated from annual,,3558.235343750001,,.69566077
2014,4,2014q4,Senegal,SEN,2917389.21188203,,,2561590.26159605,3518.13753125,interpolated from annual,,3518.13753125,,.72810978
2015,1,2015q1,Senegal,SEN,2436975.20187736,,,2557943.68604344,3419.862803238612,interpolated from annual,,3419.862803238612,3417.893,.74796677
2015,2,2015q2,Senegal,SEN,2475787.83733238,,,2599330.83000389,3380.435703910007,interpolated from annual,,3380.435703910007,3417.893,.76893365
2015,3,2015q3,Senegal,SEN,2438971.12800345,,,2589263.76563986,3398.179450335697,interpolated from annual,,3398.179450335697,3417.893,.76195616
2015,4,2015q4,Senegal,SEN,3145989.69827703,,,2650881.71831281,3473.094042515685,interpolated from annual,,3473.094042515685,3417.893,.76326227
2016,1,2016q1,Senegal,SEN,2601089.24305445,,,2690818.91547603,3652.726194402879,interpolated from annual,,3652.726194402879,3722.649,.73666042
2016,2,2016q2,Senegal,SEN,2666752.3136432,,,2754501.86094015,3614.586,observed quarterly,3614.586,3729.851850333619,3722.649,.76205182
2016,3,2016q3,Senegal,SEN,2656857.83835685,,,2799872.54185876,4129.245,observed quarterly,4129.245,3761.211827965371,3722.649,.67805922
2016,4,2016q4,Senegal,SEN,3358696.6049455,,,2813093.82665233,3424.116,observed quarterly,3424.116,3746.80612729813,3722.649,.82155329
2017,1,2017q1,Senegal,SEN,2819200.59013288,,,2869047.96610977,3577.39,observed quarterly,3577.39,3621.094392552306,3665.726,.80199474
2017,2,2017q2,Senegal,SEN,2946688.61813939,,,2969898.95124814,3607.118292470777,interpolated from annual,,3607.118292470777,3665.726,.82334393
2017,3,2017q3,Senegal,SEN,2841429.08121104,,,2985121.57226096,4189.678,observed quarterly,4189.678,3658.737949959237,3665.726,.71249425
2017,4,2017q4,Senegal,SEN,3584477.71051669,,,3053359.74796566,3754.061,observed quarterly,3754.061,3775.953365017682,3665.726,.81334847
2018,1,2018q1,Senegal,SEN,2937103.13771718,,,3062635.95759257,3964.103812499998,interpolated from annual,,3964.103812499998,,.77259225
2018,2,2018q2,Senegal,SEN,2999962.90754925,,,3131958.67501143,4083.454937499999,interpolated from annual,,4083.454937499999,,.76698744
2018,3,2018q3,Senegal,SEN,2990105.62263621,,,3182663.9826821,4202.8060625,interpolated from annual,,4202.8060625,,.75727117
2018,4,2018q4,Senegal,SEN,3912918.33209736,,,3237667.77019721,4322.157187499997,interpolated from annual,,4322.157187499997,,.74908608
2019,1,2019q1,Senegal,SEN,3188323.80717998,,,3279022.40468937,4444.084,observed quarterly,4444.084,4502.733216694236,4620.535,.73783988
2019,2,2019q2,Senegal,SEN,3208002.39952373,,,3287872.51647125,4725.854,observed quarterly,4725.854,4623.729562344401,4620.535,.69572031
2019,3,2019q3,Senegal,SEN,3207049.4780691,,,3302280.34187374,4846.81,observed quarterly,4846.81,4681.033172825082,4620.535,.68133068
2019,4,2019q4,Senegal,SEN,4109283.31522719,,,3327756.91066398,4465.392,observed quarterly,4465.392,4674.644048136281,4620.535,.74523288
2020,1,2020q1,Senegal,SEN,3295482.18043876,,,3312938.96112978,4604.779375,interpolated from annual,,4604.779375,,.71945661
2020,2,2020q2,Senegal,SEN,3233515.75806374,,,3301406.64752822,4598.477125,interpolated from annual,,4598.477125,,.71793479
2020,3,2020q3,Senegal,SEN,3219550.61002162,,,3334890.20360541,4592.174875000001,interpolated from annual,,4592.174875000001,,.72621149
2020,4,2020q4,Senegal,SEN,4370871.45147588,,,3424808.92695956,4585.872625,interpolated from annual,,4585.872625,,.74681729
2021,1,2021q1,Senegal,SEN,3362811.0297118,,,3455512.24072239,4579.570375,interpolated from annual,,4579.570375,,.75454944
2021,2,2021q2,Senegal,SEN,3571483.88054201,,,3572731.00368365,4573.268125000001,interpolated from annual,,4573.268125000001,,.78122056
2021,3,2021q3,Senegal,SEN,3557922.92150191,,,3575276.04821071,4566.965875,interpolated from annual,,4566.965875,,.78285587
2021,4,2021q4,Senegal,SEN,4768901.16824429,,,3645723.08134784,4560.663625,interpolated from annual,,4560.663625,,.79938436
2022,1,2022q1,Senegal,SEN,3759732.44743753,,,3617270.78137032,4282.638,observed quarterly,4282.638,4490.930879903665,4544.908,.84463614
2022,2,2022q2,Senegal,SEN,3921012.51383978,,,3671009.96408869,4756.765,observed quarterly,4756.765,4484.716403974453,4544.908,.77174509
2022,3,2022q3,Senegal,SEN,4023130.67083411,,,3668983.40153488,4513.801,observed quarterly,4513.801,4541.800762035394,4544.908,.81283677
2022,4,2022q4,Senegal,SEN,5524042.36788858,,,3836563.75890673,4626.43,observed quarterly,4626.43,4662.18395408649,4544.908,.8292709
2023,1,2023q1,Senegal,SEN,4099483.84433496,,,3790910.74438616,4845.688,observed quarterly,4845.688,4955.199612464243,5033.242,.78232664
2023,2,2023q2,Senegal,SEN,4096100.02749205,,,3808653.83973574,5141.385,observed quarterly,5141.385,5079.928179439106,5033.242,.74078363
2023,3,2023q3,Senegal,SEN,4191907.34635302,,,3865835.78777552,5199.92,observed quarterly,5199.92,5095.606283487432,5033.242,.7434414
2023,4,2023q4,Senegal,SEN,6057158.823944,,,3970103.58268997,4945.977,observed quarterly,4945.977,5002.233924609218,5033.242,.80269349
2024,1,2024q1,Senegal,SEN,4286314.44359067,,,3877215.09727461,4900.697,observed quarterly,4900.697,4804.761375000001,4667.673,.79115587
2024,2,2024q2,Senegal,SEN,4355707.95807254,,,3957900.38284975,4806.998,observed quarterly,4806.998,4713.369125,4667.673,.82336217
1995,1,1995q1,Serbia,SRB,11535.048113,12958.545781,420687.43144069,463937.42297741,,,,,,
1995,2,1995q2,Serbia,SRB,13537.253115,14078.655888,464507.91398364,480079.23691808,,,,,,
1995,3,1995q3,Serbia,SRB,15282.058379,15121.43039,458739.27441649,448670.32085948,,,,,,
1995,4,1995q4,Serbia,SRB,19233.081834,17172.667933,472150.54220209,421428.36843863,,,,,,
1996,1,1996q1,Serbia,SRB,22491.396616,24203.348844,430635.90581431,473997.85362962,,,,,,
1996,2,1996q2,Serbia,SRB,27347.773294,28257.144195,467413.31947174,482849.59403403,,,,,,
1996,3,1996q3,Serbia,SRB,31354.783678,31167.35525,491660.05201085,481479.28033717,,,,,,
1996,4,1996q4,Serbia,SRB,35968.757374,33030.247847,540136.94746892,489705.61002088,,,,,,
1997,1,1997q1,Serbia,SRB,31878.686073,34011.621575,451388.84789282,494501.71953623,,,,,,
1997,2,1997q2,Serbia,SRB,35156.962782,36711.740122,484888.14734076,500178.13084587,,,,,,
1997,3,1997q3,Serbia,SRB,40270.076173,40185.519611,545779.94283254,535570.07453674,,,,,,
1997,4,1997q4,Serbia,SRB,44501.393246,40571.725893,586880.6278180401,536745.7574313499,,,,,,
1998,1,1998q1,Serbia,SRB,41575.366263,44469.403014,494658.87830437,537359.28296298,,,,,,
1998,2,1998q2,Serbia,SRB,46178.417923,48434.728533,519816.66586428,535219.64549541,,,,,,
1998,3,1998q3,Serbia,SRB,50064.599193,49932.7252,540729.19611946,530307.18135681,,,,,,
1998,4,1998q4,Serbia,SRB,57360.668272,51626.027779,582853.5261097,533127.2635021501,,,,,,
1999,1,1999q1,Serbia,SRB,51108.694279,55142.421669,482469.8347248,524942.00291991,,,,,,
1999,2,1999q2,Serbia,SRB,42533.352434,45331.344205,408123.20532851,423654.65954861,,,,,,
1999,3,1999q3,Serbia,SRB,57433.479291,57424.647082,497751.37876586,487302.19233376,,,,,,
1999,4,1999q4,Serbia,SRB,75025.41623800001,66536.248393,548219.7513593,498462.56270785,,,,,,
2000,1,2000q1,Serbia,SRB,76133.13618099999,82093.57693,481549.55660912,524471.8231282199,,,,,,
2000,2,2000q2,Serbia,SRB,93776.918856,97677.742992,515188.31298208,530405.3043861,,,,,,
2000,3,2000q3,Serbia,SRB,114819.084604,114523.560531,532393.64414876,521448.74523655,,,,,,
2000,4,2000q4,Serbia,SRB,149589.82124,135830.713722,526179.15731714,476624.37967852,,,,,,
2001,1,2001q1,Serbia,SRB,172094.176059,183094.861248,496629.65918498,540209.08436699,,,,,,
2001,2,2001q2,Serbia,SRB,200793.391482,207736.8645,524267.3514104,539216.22078179,,,,,,
2001,3,2001q3,Serbia,SRB,229205.131718,228632.076966,560470.43785626,548907.5871589601,,,,,,
2001,4,2001q4,Serbia,SRB,265144.916691,244066.292483,615323.40054719,565281.83795691,,,,,,
2002,1,2002q1,Serbia,SRB,232162.932755,250792.149877,523241.3870804,568260.0415416899,,,,,,
2002,2,2002q2,Serbia,SRB,258501.500189,264661.01004,562428.31915983,577285.2436271,,,,,,
2002,3,2002q3,Serbia,SRB,288812.6763,286624.2118,605910.90505476,593226.0210303901,,,,,,
2002,4,2002q4,Serbia,SRB,323080.17203,297151.581495,645268.04269772,594350.8026318901,,,,,,
2003,1,2003q1,Serbia,SRB,280944.592165,305000.321628,553255.73402549,600415.5289807901,,,,,,
2003,2,2003q2,Serbia,SRB,315119.696372,322788.536698,595596.0049681601,610306.82909198,,,,,,
2003,3,2003q3,Serbia,SRB,331666.653765,329134.212071,622742.2349209399,608907.97220443,,,,,,
2003,4,2003q4,Serbia,SRB,366925.024092,336242.974233,667789.94750821,615614.50422112,,,,,,
2004,1,2004q1,Serbia,SRB,319516.29496,350925.591876,593602.20038592,643432.65959353,,,,,,
2004,2,2004q2,Serbia,SRB,358110.470357,365116.182859,634854.9760452199,648904.92759442,,,,,,
2004,3,2004q3,Serbia,SRB,392682.860344,387492.250845,675945.18828474,661306.78793965,,,,,,
2004,4,2004q4,Serbia,SRB,455895.079846,414377.486285,755213.9410598001,701889.15125003,,,,,,
2005,1,2005q1,Serbia,SRB,385430.422989,421438.97735,618958.1007333799,670994.02557414,2771.932375,interpolated from annual,,2771.932375,2733.412,.24206725
2005,2,2005q2,Serbia,SRB,439122.220626,446215.704933,679109.920266,692568.4241725601,2746.252125,interpolated from annual,,2746.252125,2733.412,.25218675
2005,3,2005q3,Serbia,SRB,481509.674587,475209.535389,726241.85081205,710955.9828060999,2720.571874999999,interpolated from annual,,2720.571874999999,2733.412,.26132593
2005,4,2005q4,Serbia,SRB,540790.896566,497620.632097,782392.41840877,728028.82140479,2694.891625,interpolated from annual,,2694.891625,2733.412,.27015144
2006,1,2006q1,Serbia,SRB,465662.790807,507462.720534,664228.80618799,718353.17579474,2653.104553806365,interpolated from annual,,2653.104553806365,2630.691,.27075946
2006,2,2006q2,Serbia,SRB,529969.517691,535503.169845,718818.5309515999,731661.91034474,2627.579266129256,interpolated from annual,,2627.579266129256,2630.691,.27845475
2006,3,2006q3,Serbia,SRB,563048.37236,553922.773775,756183.3100126199,740177.47794822,2617.928356161445,interpolated from annual,,2617.928356161445,2630.691,.28273404
2006,4,2006q4,Serbia,SRB,622353.947412,574335.604373,810832.0832018199,755863.6985421299,2624.151823902931,interpolated from annual,,2624.151823902931,2630.691,.28804114
2007,1,2007q1,Serbia,SRB,547069.116426,598510.430686,712737.0958009399,768508.67534448,2628.904249031004,interpolated from annual,,2628.904249031004,2655.736,.29233041
2007,2,2007q2,Serbia,SRB,611229.3702079999,615259.1868969999,765313.52283605,777851.98216095,2635.124236285778,interpolated from annual,,2635.124236285778,2655.736,.29518607
2007,3,2007q3,Serbia,SRB,645511.488093,634815.124343,801444.05118791,783859.73953109,2658.845993627387,interpolated from annual,,2658.845993627387,2655.736,.29481202
2007,4,2007q4,Serbia,SRB,719685.54697,668577.432789,860538.15363224,806289.5463513101,2700.069521055831,interpolated from annual,,2700.069521055831,2655.736,.29861808
2008,1,2008q1,Serbia,SRB,645890.704231,704624.9205069999,766829.5732684301,823538.70118559,2805.653514417711,interpolated from annual,,2805.653514417711,2821.724,.29352829
2008,2,2008q2,Serbia,SRB,721132.614908,727532.5870619999,821731.0373349399,833701.56564361,2838.14,observed quarterly,2838.14,2847.844893653966,2821.724,.29374927
2008,3,2008q3,Serbia,SRB,745348.260201,732198.676665,851212.85797029,832012.5942409399,2842.819689618129,interpolated from annual,,2842.819689618129,2821.724,.29267159
2008,4,2008q4,Serbia,SRB,796073.106055,742218.206449,877846.3164601601,825262.56410124,2805.307,observed quarterly,2805.307,2790.577902310195,2821.724,.29417905
2009,1,2009q1,Serbia,SRB,687504.113167,752241.269419,750139.83850143,807280.40832771,2695.040191733977,interpolated from annual,,2695.040191733977,2616.196,.29954299
2009,2,2009q2,Serbia,SRB,755159.76617,761651.6460900001,792630.6113206,803777.61377449,2642.686,observed quarterly,2642.686,2643.624401060385,2616.196,.30415177
2009,3,2009q3,Serbia,SRB,783780.577289,768874.4245270001,828674.07290249,807997.01750612,2590.488104663204,interpolated from annual,,2590.488104663204,2616.196,.31190917
2009,4,2009q4,Serbia,SRB,825691.014528,773466.660258,855546.09078865,805483.37508656,2589.705,observed quarterly,2589.705,2535.631302542435,2616.196,.31103286
2010,1,2010q1,Serbia,SRB,707314.336813,773773.939194,749560.09944853,806352.16147705,2469.411000871441,interpolated from annual,,2469.411000871441,2396.913,.32653624
2010,2,2010q2,Serbia,SRB,790114.981184,795414.103351,798096.9081908599,808399.2949820301,2411.747,observed quarterly,2411.747,2414.805477230888,2396.913,.33519241
2010,3,2010q3,Serbia,SRB,848722.084376,830653.425259,840199.76462909,818399.51355586,2369.610238179725,interpolated from annual,,2369.610238179725,2396.913,.34537303
2010,4,2010q4,Serbia,SRB,904429.9297569999,848443.67644,862724.5598615201,815134.1742290601,2382.078,observed quarterly,2382.078,2333.825283717947,2396.913,.34219459
2011,1,2011q1,Serbia,SRB,813421.085109,888287.114863,773131.2003548001,829225.9406164,2292.028142996967,interpolated from annual,,2292.028142996967,2253.209,.36178699
2011,2,2011q2,Serbia,SRB,896190.338997,901915.8263280001,818088.4936435401,827159.09342436,2281.909,observed quarterly,2281.909,2256.336809960699,2253.209,.36248559
2011,3,2011q3,Serbia,SRB,927488.510666,903859.060607,849087.5643066899,827217.58948642,2235.363333481866,interpolated from annual,,2235.363333481866,2253.209,.37005958
2011,4,2011q4,Serbia,SRB,975166.657565,914260.984946,876464.88652154,831069.1754171801,2224.508,observed quarterly,2224.508,2229.107713560468,2253.209,.37359685
2012,1,2012q1,Serbia,SRB,834412.409095,911042.916437,764752.77092285,819479.21497291,2224.00605698509,interpolated from annual,,2224.00605698509,2228.022,.36846986
2012,2,2012q2,Serbia,SRB,945715.543873,944389.227633,823695.98413113,831650.40511188,2157.316,observed quarterly,2157.316,2217.747189543933,2228.022,.38550237
2012,3,2012q3,Serbia,SRB,986146.8002910001,962418.503028,842052.2708875,821208.08897251,2224.892566279421,interpolated from annual,,2224.892566279421,2228.022,.36910012
2012,4,2012q4,Serbia,SRB,1043783.172668,985770.867033,863665.9288261899,819472.7718323199,2298.729,observed quarterly,2298.729,2245.442187191554,2228.022,.35648951
2013,1,2013q1,Serbia,SRB,933676.115625,1016370.395108,784448.4579654001,838034.4130962701,2259.467581028957,interpolated from annual,,2259.467581028957,2310.718,.37089905
2013,2,2013q2,Serbia,SRB,1018453.340571,1018759.115388,832933.73968237,839603.0740986801,2227.432,observed quarterly,2227.432,2279.958035622549,2310.718,.37693769
2013,3,2013q3,Serbia,SRB,1063810.639469,1043845.618294,877125.6930270699,857757.30621862,2320.963227296796,interpolated from annual,,2320.963227296796,2310.718,.36956954
2013,4,2013q4,Serbia,SRB,1105260.056703,1045669.167616,894947.33447737,851464.9400508001,2394.004,observed quarterly,2394.004,2382.483156051696,2310.718,.35566562
2014,1,2014q1,Serbia,SRB,959647.721819,1039509.086932,787557.27532274,839871.74315375,2453.633,observed quarterly,2453.633,2494.299570017308,2559.002,.34229723
2014,2,2014q2,Serbia,SRB,1031703.867988,1032159.426822,826364.3003676899,832590.68512421,2547.903,observed quarterly,2547.903,2557.085551260448,2559.002,.32677487
2014,3,2014q3,Serbia,SRB,1052365.728671,1033913.124845,841869.8000465001,823441.46171607,2626.532,observed quarterly,2626.532,2590.394990621569,2559.002,.31350902
2014,4,2014q4,Serbia,SRB,1116831.144942,1054063.929427,879788.1688928299,836704.58669118,2607.939,observed quarterly,2607.939,2594.227888100675,2559.002,.32082981
2015,1,2015q1,Serbia,SRB,976762.126328,1057515.044544,790409.51520874,842045.91298318,2504.134,observed quarterly,2504.134,2552.352004052963,2574.159,.33626232
2015,2,2015q2,Serbia,SRB,1075859.328905,1078378.774423,842292.95480549,848225.09435175,2587.794,observed quarterly,2587.794,2556.117467746662,2574.159,.3277792
2015,3,2015q3,Serbia,SRB,1099389.07614,1080368.067265,864611.92453915,846521.47008761,2623.869,observed quarterly,2623.869,2576.04173184685,2574.159,.32262337
2015,4,2015q4,Serbia,SRB,1163009.871866,1098233.786093,898507.66506564,855743.67833624,2580.837,observed quarterly,2580.837,2612.124796353526,2574.159,.33157602
2016,1,2016q1,Serbia,SRB,1027236.503191,1111925.128707,818043.75918872,869231.6323072501,2570.7,observed quarterly,2570.7,2673.53757076075,2719.403,.33813033
2016,2,2016q2,Serbia,SRB,1122564.873181,1123876.490033,867991.93254333,874183.29224496,2761.539,observed quarterly,2761.539,2709.965764352564,2719.403,.31655657
2016,3,2016q3,Serbia,SRB,1159399.995169,1136562.946269,898873.2490625799,880414.6498470601,2813.974,observed quarterly,2813.974,2737.617096795907,2719.403,.31287235
2016,4,2016q4,Serbia,SRB,1218990.512547,1153393.608822,924285.60642248,881331.5538681099,2731.398,observed quarterly,2731.398,2756.491568090776,2719.403,.32266682
2017,1,2017q1,Serbia,SRB,1078957.88753,1168284.405604,832238.21863827,883952.3306681199,2652.192,observed quarterly,2652.192,2771.156975043132,2794.658,.33329123
2017,2,2017q2,Serbia,SRB,1180080.006071,1177857.725716,884114.04469787,890580.05273575,2880.954,observed quarterly,2880.954,2790.002821694267,2794.658,.30912679
2017,3,2017q3,Serbia,SRB,1220203.629355,1195785.426491,919372.98073457,900039.0340915699,2881.876,observed quarterly,2881.876,2804.080923325567,2794.658,.31231013
2017,4,2017q4,Serbia,SRB,1281444.827044,1216642.056153,947203.23433268,903917.2069269599,2763.612,observed quarterly,2763.612,2813.391279937034,2794.658,.32707819
2018,1,2018q1,Serbia,SRB,1153023.651944,1248954.163055,874292.6276529101,926814.31641174,2687.206,observed quarterly,2687.206,2814.049798852648,2831.836,.34489888
2018,2,2018q2,Serbia,SRB,1262944.775365,1258814.182304,929141.15278562,936358.0215359499,2895.688,observed quarterly,2895.688,2823.331618372822,2831.836,.32336289
2018,3,2018q3,Serbia,SRB,1306236.419281,1277437.488369,959021.0683900301,938351.05180516,2928.55,observed quarterly,2928.55,2836.476909760087,2831.836,.3204149
2018,4,2018q4,Serbia,SRB,1350727.395333,1284164.557251,981530.5566416701,937356.2453769301,2815.901,observed quarterly,2815.901,2853.485673014442,2831.836,.33287969
2019,1,2019q1,Serbia,SRB,1208337.946596,1308655.911612,897947.74440404,952065.05971222,2809.183,observed quarterly,2809.183,2883.663975453388,2899.964,.33891171
2019,2,2019q2,Serbia,SRB,1337500.831762,1332680.477478,957199.0571723001,964667.10628574,2915.173,observed quarterly,2915.173,2900.750773199407,2899.964,.33091247
2019,3,2019q3,Serbia,SRB,1403347.085828,1372237.974533,1006561.9402386,985145.7448454699,2938.203,observed quarterly,2938.203,2908.50739887301,2899.964,.33528852
2019,4,2019q4,Serbia,SRB,1472665.44398,1399310.322996,1044456.2442882,998764.53469634,2937.298,observed quarterly,2937.298,2906.933852474193,2899.964,.34002832
2020,1,2020q1,Serbia,SRB,1311492.89708,1421303.529073,945291.18845774,1001297.5422451,2876.676,observed quarterly,2876.676,2891.554190417225,2893.69,.3480745
2020,2,2020q2,Serbia,SRB,1282129.35272,1280239.446177,897682.72228169,905291.94197452,2843.081,observed quarterly,2843.081,2889.988121426127,2893.69,.31841934
2020,3,2020q3,Serbia,SRB,1414437.714793,1387397.282226,993471.51478404,971732.18033677,2935.259,observed quarterly,2935.259,2892.906965504451,2893.69,.33105502
2020,4,2020q4,Serbia,SRB,1496370.603111,1415687.928659,1034438.3087768,987054.91231624,2919.744,observed quarterly,2919.744,2900.310722652197,2893.69,.33806214
2021,1,2021q1,Serbia,SRB,1363429.592717,1486129.411256,963031.71792826,1021030.7977239,2768.862,observed quarterly,2768.862,2907.994730319185,2923.351,.36875468
2021,2,2021q2,Serbia,SRB,1533205.775909,1532362.923759,1022834.9244739,1030066.4414554,2903.629,observed quarterly,2903.629,2915.399201053771,2923.351,.35475141
2021,3,2021q3,Serbia,SRB,1627051.61618,1592417.346345,1072389.9310978,1050436.9215439,3029.368,observed quarterly,3029.368,2927.053235367293,2923.351,.34675118
2021,4,2021q4,Serbia,SRB,1748300.652217,1648538.454554,1111689.9104161,1062974.5965361,2991.546,observed quarterly,2991.546,2942.956833259752,2923.351,.35532618
2022,1,2022q1,Serbia,SRB,1523479.894086,1673477.540181,1005778.7528165,1065176.6823303,2927.186,observed quarterly,2927.186,2966.096801481531,2987.058,.36389101
